,Fecha,Hora,DOW,Coordenadas,Ciudad,Heridos,Cuenta heridos,Muertos,Cuenta muertos,Clase accidente,Barrio,Tipo vehiculo
1214,2020-07-19,4,7,"3.52894,-76.29947",Palmira,1,,0,,Choque,CENTRO,MOTO
1215,2020-07-18,16,6,"3.54795,-76.29334",Palmira,0,,0,,Choque,MERCEDES,AUTOMOVIL
1216,2020-07-18,16,6,"3.54795,-76.29334",Palmira,0,,0,,Choque,MERCEDES,MOTO
1217,2020-07-18,10,6,"3.52389,-76.2867",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1218,2020-07-18,10,6,"3.52389,-76.2867",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1219,2020-07-20,9,1,"3.53759,-76.30639",Palmira,1,,0,,Choque,LA EMILIA,AUTOMOVIL
1220,2020-07-20,9,1,"3.53759,-76.30639",Palmira,1,,0,,Choque,LA EMILIA,MOTO
1221,2020-07-21,10,2,"3.4563,-76.46925",Palmira,1,,0,,Choque,CUIDAD DEL CAMPO,MOTO
1222,2020-07-21,10,2,"3.4563,-76.46925",Palmira,1,,0,,Choque,CUIDAD DEL CAMPO,AUTOMOVIL
1223,2020-07-21,17,2,"3.52404,-76.30296",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
1224,2020-07-21,17,2,"3.52404,-76.30296",Palmira,0,,0,,Choque,NUEVO,CAMPERO
1225,2020-07-22,17,3,"3.51174,-76.30661",Palmira,1,,0,,Choque,SESQUI,AUTOMOVIL
1226,2020-07-22,17,3,"3.51174,-76.30661",Palmira,1,,0,,Choque,SESQUI,MOTO
1227,2020-07-22,18,3,"3.53282,-76.29138",Palmira,1,,0,,Choque,BIZERTA,MOTO
1228,2020-07-22,18,3,"3.53282,-76.29138",Palmira,1,,0,,Choque,BIZERTA,MOTO
1229,2020-07-22,19,3,"3.52828,-76.29277",Palmira,1,,0,,Choque,URIBE,MOTO
1230,2020-07-22,19,3,"3.54272,-76.31492",Palmira,0,,0,,Choque,LLANO GRANDE,AUTOMOVIL
1231,2020-07-22,19,3,"3.54272,-76.31492",Palmira,0,,0,,Choque,LLANO GRANDE,BUSETA
1232,2020-07-22,11,3,"3.58557,-76.33807",Palmira,1,,0,,Choque,VIA CORONA ROZO,MOTO
1233,2020-07-22,11,3,"3.58557,-76.33807",Palmira,1,,0,,Choque,VIA CORONA ROZO,CAMIONETA
1234,2020-07-22,11,3,"3.58557,-76.33807",Palmira,1,,0,,Choque,VIA CORONA ROZO,NO APLICA
1235,2020-07-22,11,3,"3.58557,-76.33807",Palmira,1,,0,,Choque,VIA CORONA ROZO,NO APLICA
1236,2020-07-24,8,5,"3.53155,-76.29498",Palmira,0,,0,,Choque,OBRERO,AUTOMOVIL
1237,2020-07-24,8,5,"3.53155,-76.29498",Palmira,0,,0,,Choque,OBRERO,AUTOMOVIL
1238,2020-07-24,16,5,"3.53155,-76.29498",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1239,2020-07-24,16,5,"3.53155,-76.29498",Palmira,0,,0,,Choque,CENTRO,MOTO
1240,2020-07-24,20,5,"3.53057,-76.29416",Palmira,1,,0,,Choque,URIBE,AUTOMOVIL
1241,2020-07-24,20,5,"3.53057,-76.29416",Palmira,1,,0,,Choque,URIBE,BICICLETA
1242,2020-07-24,20,5,"3.53057,-76.29416",Palmira,1,,0,,Choque,URIBE,NO APLICA
1243,2020-07-25,6,6,"3.52859,-76.3032",Palmira,0,,0,,Choque,CENTRO,MOTO
1244,2020-07-25,6,6,"3.52859,-76.3032",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1245,2020-07-25,17,6,"3.53112,-76.27854",Palmira,1,,0,,Choque,LOS SAUSES,AUTOMOVIL
1246,2020-07-25,17,6,"3.53112,-76.27854",Palmira,1,,0,,Choque,LOS SAUSES,MOTO
1247,2020-07-27,11,1,"3.5311,-76.29159",Palmira,1,,0,,Choque,URIBE,AUTOMOVIL
1248,2020-07-27,11,1,"3.5311,-76.29159",Palmira,1,,0,,Choque,URIBE,MOTO
1249,2020-07-28,11,2,"3.55729,-76.29125",Palmira,0,,0,,Choque,LOS MANGOS,CAMION
1250,2020-07-28,11,2,"3.55729,-76.29125",Palmira,0,,0,,Choque,LOS MANGOS,CAMIONETA
1251,2020-07-28,12,2,"3.53213,-76.31136",Palmira,0,,0,,Choque,PRADO,CAMION
1252,2020-07-28,12,2,"3.53213,-76.31136",Palmira,0,,0,,Choque,PRADO,AUTOMOVIL
1253,2020-07-28,11,2,"3.52532,-76.29939",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1254,2020-07-28,11,2,"3.52532,-76.29939",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
1255,2020-07-29,11,3,"3.54798,-76.25897",Palmira,0,,0,,Choque,VIA PALMIRA TIENDA NUEVA,CAMIONETA
1256,2020-07-29,11,3,"3.54798,-76.25897",Palmira,0,,0,,Choque,VIA PALMIRA TIENDA NUEVA,CAMPERO
1257,2020-07-30,10,4,"3.52324,-76.29869",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1258,2020-07-30,10,4,"3.52324,-76.29869",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
1259,2020-07-29,16,3,"3.53904,-76.29561",Palmira,0,,0,,Choque,SANTA BARBARA,AUTOMOVIL
1260,2020-07-29,16,3,"3.53904,-76.29561",Palmira,0,,0,,Choque,SANTA BARBARA,CAMIONETA
1261,2020-07-30,14,4,"3.53169,-76.27513",Palmira,1,,0,,Choque,HACIENDA BUENOA AIRES,MOTO
1262,2020-07-30,14,4,"3.53169,-76.27513",Palmira,1,,0,,Choque,HACIENDA BUENOA AIRES,AUTOMOVIL
1263,2020-07-31,13,5,"3.54356,-76.29632",Palmira,1,,0,,Choque,SAMANES,MOTO
1264,2020-07-30,16,4,"3.50156,-76.22877",Palmira,0,,1,,Atropello,VIA PALMIRA A LA BUITRERA,BICICLETA
1265,2020-07-30,16,4,"3.50156,-76.22877",Palmira,1,,0,,Atropello,VIA PALMIRA A LA BUITRERA,NO APLICA
1266,2020-08-01,13,6,"3.52481,-76.29579",Palmira,0,,0,,Choque,TRINIDAD,CAMIONETA
1267,2020-08-01,13,6,"3.52481,-76.29579",Palmira,0,,0,,Choque,TRINIDAD,MOTO
1268,2020-08-01,19,6,"3.52729,-76.29376",Palmira,0,,0,,Choque,NUEVO,MOTO
1269,2020-08-01,19,6,"3.52729,-76.29376",Palmira,0,,0,,Choque,NUEVO,MOTO
1270,2020-08-01,21,6,"3.53883,-76.31546",Palmira,1,,0,,Choque,FRAY LUIS,AUTOMOVIL
1271,2020-08-01,21,6,"3.53883,-76.31546",Palmira,1,,0,,Choque,FRAY LUIS,MOTO
1272,2020-08-02,18,7,"3.52564,-76.29569",Palmira,0,,0,,Choque,TRINIDAD,AUTOMOVIL
1273,2020-08-02,18,7,"3.52564,-76.29569",Palmira,0,,0,,Choque,TRINIDAD,MOTO
1274,2020-08-02,5,7,"3.53211,-76.29275",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
1275,2020-08-03,13,1,"3.50365,-76.29755",Palmira,1,,0,,Choque,LA ITALIA,CAMIONETA
1276,2020-08-03,13,1,"3.50365,-76.29755",Palmira,1,,0,,Choque,LA ITALIA,MOTO
1277,2020-08-03,13,1,"3.50365,-76.29755",Palmira,1,,0,,Choque,LA ITALIA,NO APLICA
1278,2020-08-03,9,1,"3.52404,-76.30295",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
1279,2020-08-03,9,1,"3.52404,-76.30295",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
1280,2020-08-03,10,1,"3.53695,-76.28494",Palmira,0,,0,,Choque,CAMPESTRE,MOTO
1281,2020-08-03,10,1,"3.53695,-76.28494",Palmira,0,,0,,Choque,CAMPESTRE,AUTOMOVIL
1282,2020-08-03,20,1,"3.52636,-76.30092",Palmira,0,,0,,Choque,CENTRO,CAMPERO
1283,2020-08-03,20,1,"3.52636,-76.30092",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1284,2020-08-03,19,1,"3.53857,-76.30405",Palmira,0,,0,,Choque,INDUSTRIAL,AUTOMOVIL
1285,2020-08-03,19,1,"3.53857,-76.30405",Palmira,0,,0,,Choque,INDUSTRIAL,AUTOMOVIL
1286,2020-08-04,15,2,"3.52436,-76.28457",Palmira,0,,0,,Choque,COLOMBINA,BUS
1287,2020-08-04,15,2,"3.52436,-76.28457",Palmira,0,,0,,Choque,COLOMBINA,AUTOMOVIL
1288,2020-08-04,18,2,"3.54213,-76.29702",Palmira,0,,0,,Choque,SAMANES,CAMIONETA
1289,2020-08-04,18,2,"3.54213,-76.29702",Palmira,0,,0,,Choque,SAMANES,AUTOMOVIL
1290,2020-08-03,12,1,"3.52658,-76.30256",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1291,2020-08-03,12,1,"3.52658,-76.30256",Palmira,0,,0,,Choque,CENTRO,MOTO
1292,2020-08-04,8,2,"3.55226,-76.29355",Palmira,0,,0,,Choque,ZAMORANO,CAMIONETA
1293,2020-08-04,8,2,"3.55226,-76.29355",Palmira,0,,0,,Choque,ZAMORANO,CAMIONETA
1294,2020-08-05,18,3,"3.52558,-76.30624",Palmira,0,,0,,Choque,OLIMPICO,CAMION
1295,2020-08-05,18,3,"3.52558,-76.30624",Palmira,0,,0,,Choque,OLIMPICO,CAMIONETA
1296,2020-08-05,16,3,"3.53083,-76.29652",Palmira,0,,0,,Choque,OBRERO,AUTOMOVIL
1297,2020-08-05,16,3,"3.53083,-76.29652",Palmira,0,,0,,Choque,OBRERO,MOTO
1298,2020-08-05,20,3,"3.5848,-76.20976",Palmira,1,,0,,Volcamiento,VIA PALMIRA - TABLONES,MOTO
1299,2020-08-05,20,3,"3.5848,-76.20976",Palmira,1,,0,,Volcamiento,VIA PALMIRA - TABLONES,NO APLICA
1300,2020-08-07,19,5,"3.61461,-76.3867",Palmira,0,,0,,Choque,CENTRO POBLADO ROZO,CAMIONETA
1301,2020-08-07,19,5,"3.61461,-76.3867",Palmira,0,,0,,Choque,CENTRO POBLADO ROZO,AUTOMOVIL
1302,2020-08-07,18,5,"3.45689,-76.46582",Palmira,1,,0,,Choque,CUIDAD DEL CAMPO,MOTO
1303,2020-08-07,18,5,"3.45689,-76.46582",Palmira,1,,0,,Choque,CUIDAD DEL CAMPO,MOTO
1304,2020-08-07,18,5,"3.45689,-76.46582",Palmira,1,,0,,Choque,CUIDAD DEL CAMPO,NO APLICA
1305,2020-08-08,16,6,"3.58169,-76.20314",Palmira,0,,0,,Choque,VIA PALMIRA QUISQINA,CAMIONETA
1306,2020-08-08,16,6,"3.58169,-76.20314",Palmira,0,,0,,Choque,VIA PALMIRA QUISQINA,MOTO
1307,2020-08-09,15,7,"3.53263,-76.3028",Palmira,1,,0,,Choque,COLOMBIA,CAMPERO
1308,2020-08-09,15,7,"3.53263,-76.3028",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1309,2020-08-09,15,7,"3.53263,-76.3028",Palmira,1,,0,,Choque,COLOMBIA,NO APLICA
1310,2020-08-09,15,7,"3.53263,-76.3028",Palmira,1,,0,,Choque,COLOMBIA,NO APLICA
1311,2020-08-09,15,7,"3.53044,-76.29335",Palmira,1,,0,,Choque,URIBE,MOTO
1312,2020-08-09,15,7,"3.53044,-76.29335",Palmira,1,,0,,Choque,URIBE,AUTOMOVIL
1313,2020-08-09,15,7,"3.53044,-76.29335",Palmira,1,,0,,Choque,URIBE,NO APLICA
1314,2020-08-09,17,7,"3.55727,-76.29614",Palmira,1,,0,,Choque,ZAMORANO,AUTOMOVIL
1315,2020-08-09,17,7,"3.55727,-76.29614",Palmira,1,,0,,Choque,ZAMORANO,MOTO
1316,2020-08-06,12,4,"3.51694,-76.30255",Palmira,1,,0,,Choque,RECREO,MOTO
1317,2020-08-06,12,4,"3.51694,-76.30255",Palmira,1,,0,,Choque,RECREO,MOTO
1318,2020-08-06,12,4,"3.51694,-76.30255",Palmira,1,,0,,Choque,RECREO,NO APLICA
1319,2020-08-06,9,4,"3.52433,-76.29855",Palmira,1,,0,,Choque,RECREO,MOTO
1320,2020-08-06,9,4,"3.52433,-76.29855",Palmira,1,,0,,Choque,RECREO,CAMION
1321,2020-08-07,9,5,"3.51422,-76.29592",Palmira,1,,0,,Choque,AMERICAS,MOTO
1322,2020-08-07,9,5,"3.51422,-76.29592",Palmira,1,,0,,Choque,AMERICAS,MOTO
1323,2020-08-07,9,5,"3.51422,-76.29592",Palmira,1,,0,,Choque,AMERICAS,NO APLICA
1324,2020-08-10,11,1,"3.54798,-76.29333",Palmira,1,,0,,Choque,MERCEDES,MOTO
1325,2020-08-10,11,1,"3.54798,-76.29333",Palmira,1,,0,,Choque,MERCEDES,AUTOMOVIL
1326,2020-08-10,8,1,"3.5034,-76.3018",Palmira,0,,0,,Choque,ITALIA,CAMIONETA
1327,2020-08-10,8,1,"3.5034,-76.3018",Palmira,0,,0,,Choque,ITALIA,AUTOMOVIL
1328,2020-08-11,13,2,"3.55047,-76.30508",Palmira,1,,0,,Choque,RESERVAS ZAMORANO,MOTO
1329,2020-08-11,13,2,"3.55047,-76.30508",Palmira,1,,0,,Choque,RESERVAS ZAMORANO,NO APLICA
1330,2020-08-11,13,2,"3.55047,-76.30508",Palmira,1,,0,,Choque,RESERVAS ZAMORANO,MOTO
1331,2020-08-13,9,4,"3.53843,-76.30178",Palmira,0,,0,,Choque,LORETO,AUTOMOVIL
1332,2020-08-13,9,4,"3.53843,-76.30178",Palmira,0,,0,,Choque,LORETO,CAMPERO
1333,2020-08-13,9,4,"3.53843,-76.30178",Palmira,0,,0,,Choque,LORETO,CAMPERO
1334,2020-08-11,12,2,"3.54783,-76.31196",Palmira,0,,0,,Choque,CORONADO,AUTOMOVIL
1335,2020-08-11,12,2,"3.54783,-76.31196",Palmira,0,,0,,Choque,CORONADO,AUTOMOVIL
1336,2020-08-13,8,4,"3.53698,-76.28852",Palmira,1,,0,,Choque,PRIMERO DE MAYO,AUTOMOVIL
1337,2020-08-13,8,4,"3.53698,-76.28852",Palmira,1,,0,,Choque,PRIMERO DE MAYO,MOTO
1338,2020-08-12,15,3,"3.54228,-76.30009",Palmira,0,,0,,Choque,SAMANES,AUTOMOVIL
1339,2020-08-12,15,3,"3.54228,-76.30009",Palmira,0,,0,,Choque,SAMANES,MOTO
1340,2020-08-12,16,3,"3.51848,-76.29864",Palmira,0,,0,,Choque,RECREO,AUTOMOVIL
1341,2020-08-12,16,3,"3.51848,-76.29864",Palmira,0,,0,,Choque,RECREO,CAMIONETA
1342,2020-08-13,13,4,"3.52671,-76.3034",Palmira,1,,0,,Choque,CENTRO,CAMIONETA
1343,2020-08-13,13,4,"3.52671,-76.3034",Palmira,1,,0,,Choque,CENTRO,CAMIONETA
1344,2020-08-13,15,4,"3.53055,-76.29987",Palmira,0,,0,,Choque,COLOMBIA,CAMIONETA
1345,2020-08-13,15,4,"3.53055,-76.29987",Palmira,0,,0,,Choque,COLOMBIA,MOTO
1346,2020-08-14,16,5,"3.53675,-76.29462",Palmira,0,,0,,Choque,OBRERO,MOTO
1347,2020-08-14,16,5,"3.53675,-76.29462",Palmira,0,,0,,Choque,OBRERO,AUTOMOVIL
1348,2020-08-14,16,5,"3.55297,-76.31241",Palmira,0,,0,,Choque,CORONADO,CAMPERO
1349,2020-08-14,10,5,"3.53455,-76.29594",Palmira,1,,0,,Choque,OBRERO,MOTO
1350,2020-08-14,10,5,"3.53455,-76.29594",Palmira,1,,0,,Choque,OBRERO,AUTOMOVIL
1351,2020-08-16,4,7,"3.52458,-76.28661",Palmira,0,,1,,Choque,COLOMBINA,MOTO
1352,2020-08-16,4,7,"3.52458,-76.28661",Palmira,0,,1,,Choque,COLOMBINA,BUS
1353,2020-08-15,18,6,"3.52761,-76.2962",Palmira,0,,0,,Choque,CENTRO,MOTO
1354,2020-08-15,18,6,"3.52761,-76.2962",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1355,2020-08-15,15,6,"3.5054,-76.29595",Palmira,1,,0,,Choque,ITALIA,MOTO
1356,2020-08-15,15,6,"3.5054,-76.29595",Palmira,1,,0,,Choque,ITALIA,MOTO
1357,2020-08-15,15,6,"3.5054,-76.29595",Palmira,1,,0,,Choque,ITALIA,NO APLICA
1358,2020-08-15,18,6,"3.52828,-76.29449",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
1359,2020-08-15,18,6,"3.52828,-76.29449",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
1360,2020-08-15,19,6,"3.52919,-76.30722",Palmira,1,,0,,Otro,SANTA BARBARA,MOTO
1361,2020-08-15,19,6,"3.52919,-76.30722",Palmira,1,,0,,Otro,SANTA BARBARA,AUTOMOVIL
1362,2020-08-15,19,6,"3.52919,-76.30722",Palmira,1,,0,,Otro,SANTA BARBARA,NO APLICA
1363,2020-08-14,13,5,"3.54212,-76.2971",Palmira,0,,0,,Choque,SAMANES,AUTOMOVIL
1364,2020-08-14,13,5,"3.54212,-76.2971",Palmira,0,,0,,Choque,SAMANES,CAMIONETA
1365,2020-08-16,17,7,"3.53059,-76.29415",Palmira,1,,0,,Choque,URIBE,MOTO
1366,2020-08-16,17,7,"3.53059,-76.29415",Palmira,1,,0,,Choque,URIBE,MOTO
1367,2020-08-16,20,7,"3.52258,-76.29091",Palmira,1,,0,,Choque,TREBOL,MOTO
1368,2020-08-16,20,7,"3.52258,-76.29091",Palmira,1,,0,,Choque,TREBOL,MOTO
1369,2020-08-17,18,1,"3.50293,-76.31644",Palmira,1,,0,,Choque,VIAL PALMIRA CANDELARIA,BICICLETA
1370,2020-08-17,18,1,"3.50293,-76.31644",Palmira,1,,0,,Choque,VIAL PALMIRA CANDELARIA,CAMIONETA
1371,2020-08-18,9,2,"3.50881,-76.29591",Palmira,1,,0,,Choque,SESQUI,MOTO
1372,2020-08-18,9,2,"3.50881,-76.29591",Palmira,1,,0,,Choque,SESQUI,BICICLETA
1373,2020-08-15,9,6,"3.50167,-76.22876",Palmira,0,,0,,Choque,VIA PALMIRA BUITRERA,MAQUINARIA
1374,2020-08-15,9,6,"3.50167,-76.22876",Palmira,0,,0,,Choque,VIA PALMIRA BUITRERA,CAMIONETA
1375,2020-08-20,9,4,"3.54768,-76.29527",Palmira,1,,0,,Choque,MRCEDES,BICICLETA
1376,2020-08-20,9,4,"3.54768,-76.29527",Palmira,1,,0,,Choque,MRCEDES,MOTO
1377,2020-08-20,11,4,"3.55299,-76.29318",Palmira,0,,0,,Choque,MIRRIÑAO,MOTO
1378,2020-08-20,11,4,"3.55299,-76.29318",Palmira,0,,0,,Choque,MIRRIÑAO,TRACTO CAMION
1379,2020-08-20,13,4,"3.51708,-76.30349",Palmira,1,,0,,Choque,CHAPINERO,CAMIONETA
1380,2020-08-20,13,4,"3.51708,-76.30349",Palmira,1,,0,,Choque,CHAPINERO,MOTO
1381,2020-08-20,13,4,"3.51708,-76.30349",Palmira,1,,0,,Choque,CHAPINERO,NO APLICA
1382,2020-08-20,22,4,"3.51905,-76.30382",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
1383,2020-08-20,22,4,"3.51905,-76.30382",Palmira,0,,0,,Choque,NUEVO,AUTOMOVIL
1384,2020-08-21,22,5,"3.53404,-76.30053",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1385,2020-08-21,22,5,"3.53404,-76.30053",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1386,2020-08-21,22,5,"3.53404,-76.30053",Palmira,1,,0,,Choque,COLOMBIA,NO APLICA
1387,2020-08-22,10,6,"3.52389,-76.29512",Palmira,0,,0,,Choque,TRINIDAD,AUTOMOVIL
1388,2020-08-22,10,6,"3.52389,-76.29512",Palmira,0,,0,,Choque,TRINIDAD,AUTOMOVIL
1389,2020-08-22,17,6,"3.52434,-76.29855",Palmira,0,,0,,Choque,CENTRO,CAMIONETA
1390,2020-08-22,17,6,"3.52434,-76.29855",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1391,2020-08-21,12,5,"3.52168,-76.29805",Palmira,0,,0,,Choque,RECREO,MOTO
1392,2020-08-21,12,5,"3.52168,-76.29805",Palmira,0,,0,,Choque,RECREO,CAMION
1393,2020-08-20,12,4,"3.52981,-76.3116",Palmira,0,,0,,Choque,SANTA BARBARA,CAMIONETA
1394,2020-08-20,12,4,"3.52981,-76.3116",Palmira,0,,0,,Choque,SANTA BARBARA,MOTO
1395,2020-08-20,12,4,"3.52981,-76.3116",Palmira,0,,0,,Choque,SANTA BARBARA,MOTO
1396,2020-08-24,16,1,"3.53919,-76.2908",Palmira,0,,0,,Choque,CAÑA MIEL,CAMPERO
1397,2020-08-24,16,1,"3.53919,-76.2908",Palmira,0,,0,,Choque,CAÑA MIEL,MOTO
1398,2020-08-23,10,7,"3.52071,-76.29499",Palmira,1,,0,,Choque,SEMBRADOR,MOTO
1399,2020-08-23,10,7,"3.52071,-76.29499",Palmira,1,,0,,Choque,SEMBRADOR,MOTO
1400,2020-08-25,17,2,"3.52596,-76.30267",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1401,2020-08-25,17,2,"3.52596,-76.30267",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1402,2020-08-25,17,2,"3.53823,-76.30659",Palmira,1,,0,,Choque,EMILIA,MOTO
1403,2020-08-25,17,2,"3.53823,-76.30659",Palmira,1,,0,,Choque,EMILIA,MOTO
1404,2020-08-25,17,2,"3.53823,-76.30659",Palmira,1,,0,,Choque,EMILIA,NO APLICA
1405,2020-08-26,14,3,"3.52651,-76.30183",Palmira,0,,0,,Choque,CENTRO,MOTO
1406,2020-08-26,14,3,"3.52651,-76.30183",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1407,2020-08-20,21,4,"3.52582,-76.30268",Palmira,0,,0,,Choque,CENTRO,BUS
1408,2020-08-20,21,4,"3.52582,-76.30268",Palmira,0,,0,,Choque,CENTRO,AUTOMOVIL
1409,2020-08-23,11,7,"3.51905,-76.30382",Palmira,1,,0,,Choque,NUEVO,MOTO
1410,2020-08-23,11,7,"3.51905,-76.30382",Palmira,1,,0,,Choque,NUEVO,MOTO
1411,2020-08-23,11,7,"3.51905,-76.30382",Palmira,1,,0,,Choque,NUEVO,NO APLICA
1412,2020-08-25,10,2,"3.52299,-76.30146",Palmira,1,,0,,Atropello,NUEVO,MOTO
1413,2020-08-25,10,2,"3.52299,-76.30146",Palmira,1,,0,,Atropello,NUEVO,NO APLICA
1414,2020-08-25,11,2,"3.52445,-76.29764",Palmira,0,,0,,Choque,DELICIAS,AUTOMOVIL
1415,2020-08-25,11,2,"3.52445,-76.29764",Palmira,0,,0,,Choque,DELICIAS,MOTO
1416,2020-08-25,12,2,"3.52473,-76.29501",Palmira,1,,0,,Choque,TRINIDAD,MOTO
1417,2020-08-25,12,2,"3.52473,-76.29501",Palmira,1,,0,,Choque,TRINIDAD,CAMIONETA
1418,2020-08-26,12,3,"3.52969,-76.29427",Palmira,0,,0,,Choque,URIBE,AUTOMOVIL
1419,2020-08-26,12,3,"3.52969,-76.29427",Palmira,0,,0,,Choque,URIBE,MOTO
1420,2020-08-27,20,4,"3.52541,-76.28736",Palmira,1,,0,,Choque,COLOMBINA,CAMIONETA
1421,2020-08-27,20,4,"3.52541,-76.28736",Palmira,1,,0,,Choque,COLOMBINA,MOTO
1422,2020-08-28,13,5,"3.55073,-76.29418",Palmira,0,,0,,Choque,ZAMORANO,AUTOMOVIL
1423,2020-08-28,13,5,"3.55073,-76.29418",Palmira,0,,0,,Choque,ZAMORANO,AUTOMOVIL
1424,2020-08-29,0,6,"3.53189,-76.30293",Palmira,1,,0,,Choque,COLOMBIA,MOTO
1425,2020-08-29,0,6,"3.53189,-76.30293",Palmira,1,,0,,Choque,COLOMBIA,AUTOMOVIL
1426,2020-08-29,15,6,"3.53057,-76.29415",Palmira,1,,0,,Choque,UIRBE,MOTO
1427,2020-08-29,15,6,"3.53057,-76.29415",Palmira,1,,0,,Choque,UIRBE,MOTO
1428,2020-08-29,15,6,"3.53057,-76.29415",Palmira,1,,0,,Choque,UIRBE,NO APLICA
1429,2020-08-29,21,6,"3.53807,-76.29899",Palmira,1,,0,,Choque,VERSALLE S,MOTO
1430,2020-08-29,21,6,"3.53807,-76.29899",Palmira,1,,0,,Choque,VERSALLE S,BICICLETA
1431,2020-08-29,12,6,"3.52481,-76.29579",Palmira,1,,0,,Choque,TRINIDAD,MOTO
1432,2020-08-29,12,6,"3.52481,-76.29579",Palmira,1,,0,,Choque,TRINIDAD,MOTO
1433,2020-08-29,12,6,"3.52481,-76.29579",Palmira,1,,0,,Choque,TRINIDAD,NO APLICA
1434,2020-08-29,14,6,"3.53692,-76.29558",Palmira,0,,0,,Choque,OBRERO,CAMIONETA
1435,2020-08-29,14,6,"3.53692,-76.29558",Palmira,0,,0,,Choque,OBRERO,AUTOMOVIL
1436,2020-08-29,17,6,"3.58009,-76.32765",Palmira,1,,0,,Choque,VIA CORONA ROZO,AUTOMOVIL
1437,2020-08-29,17,6,"3.58009,-76.32765",Palmira,1,,0,,Choque,VIA CORONA ROZO,CAMIONETA
1438,2020-08-30,17,7,"3.54774,-76.28965",Palmira,0,,0,,Choque,MERCEDES,MOTO
1439,2020-08-30,17,7,"3.54774,-76.28965",Palmira,0,,0,,Choque,MERCEDES,AUTOMOVIL
1440,2020-08-30,17,7,"3.61842,-76.42307",Palmira,1,,0,,Choque,CENTRO POBLADO LA TORRE,MOTO
1441,2020-08-30,17,7,"3.61842,-76.42307",Palmira,1,,0,,Choque,CENTRO POBLADO LA TORRE,MOTO
1442,2020-08-26,7,3,"3.52456,-76.30013",Palmira,1,,0,,Choque,NUEVO,MOTO
1443,2020-08-26,7,3,"3.52456,-76.30013",Palmira,1,,0,,Choque,NUEVO,BICICLETA
1444,2020-08-26,7,3,"3.52456,-76.30013",Palmira,1,,0,,Choque,NUEVO,MOTO
1445,2020-08-30,0,7,"3.53839,-76.30088",Palmira,0,,0,,Choque,ESTONIA,CAMIONETA
1446,2020-08-30,0,7,"3.53839,-76.30088",Palmira,0,,0,,Choque,ESTONIA,AUTOMOVIL
1447,2020-08-29,16,6,"3.50097,-76.29934",Palmira,1,,0,,Atropello,ITALIA,AUTOMOVIL
1448,2020-08-29,16,6,"3.50097,-76.29934",Palmira,1,,0,,Atropello,ITALIA,NO APLICA
1449,2020-08-29,23,6,"3.53178,-76.29088",Palmira,0,,0,,Choque,SAN PEDRO,AUTOMOVIL
1450,2020-08-29,13,6,"3.52077,-76.29",Palmira,1,,0,,Atropello,GUAYACANES,MOTO
1451,2020-08-29,13,6,"3.52077,-76.29",Palmira,1,,0,,Atropello,GUAYACANES,NO APLICA
1452,2020-08-21,14,5,"3.52061,-76.30281",Palmira,0,,1,,Atropello,NUEVO,MOTO
1453,2020-08-21,14,5,"3.52061,-76.30281",Palmira,0,,1,,Atropello,NUEVO,NO APLICA
1454,2020-09-01,10,2,"3.5717,-76.2666",Palmira,0,,0,,Choque,SANTA ISABEL,AUTOMOVIL
1455,2020-09-01,10,2,"3.5717,-76.2666",Palmira,0,,0,,Choque,SANTA ISABEL,CAMPERO
1456,2020-09-01,11,2,"3.5383,-76.3064",Palmira,0,,0,,Choque,INDUSTRIAL,CAMPERO
1457,2020-09-01,11,2,"3.5383,-76.3064",Palmira,0,,0,,Choque,INDUSTRIAL,CAMIONETA
1458,2020-09-01,12,2,"3.5307,-76.3009",Palmira,0,,0,,Choque,COLOMBIA,AUTOMOVIL
1459,2020-09-01,10,2,"3.5252,-76.3035",Palmira,1,,0,,Choque,NUEVO,AUTOMOVIL
1460,2020-09-01,10,2,"3.5252,-76.3035",Palmira,1,,0,,Choque,NUEVO,MOTO
