,Fecha,DOW,Clase accidente,Cuenta heridos,Cuenta muertos,Hora,Coordenadas,Muertos,Heridos,Ciudad
15028,2017-05-11,4,Choque,0,0,6,"(10.9262635, -74.8068909)",0,0,Barranquilla
15029,2017-05-11,4,Choque,0,0,18,"(10.9304093, -74.7984434)",0,0,Barranquilla
15030,2017-05-11,4,Choque,0,0,18,"(10.9302154, -74.821693)",0,0,Barranquilla
15031,2017-05-11,4,Choque,0,0,8,,0,0,Barranquilla
15032,2017-05-11,4,Choque,0,0,8,"(10.9764281, -74.8308465)",0,0,Barranquilla
15033,2017-05-11,4,Choque,0,0,9,"(10.978902, -74.8402035)",0,0,Barranquilla
15034,2017-05-11,4,Choque,0,0,9,,0,0,Barranquilla
15035,2017-05-11,4,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
15036,2017-05-11,4,Choque,0,0,10,"(11.006591, -74.8190752)",0,0,Barranquilla
15037,2017-05-11,4,Choque,0,0,22,"(11.006591, -74.8190752)",0,0,Barranquilla
15038,2017-05-11,4,Choque,0,0,11,,0,0,Barranquilla
15039,2017-05-12,5,Choque,0,0,13,"(10.9495336, -74.8338647)",0,0,Barranquilla
15040,2017-05-12,5,Choque,0,0,13,"(10.9840002, -74.7830133)",0,0,Barranquilla
15041,2017-05-12,5,Choque,0,0,13,,0,0,Barranquilla
15042,2017-05-12,5,Choque,0,0,15,"(10.996618, -74.7833315)",0,0,Barranquilla
15043,2017-05-12,5,Choque,0,0,16,"(11.0002603, -74.8061183)",0,0,Barranquilla
15044,2017-05-12,5,Choque,0,0,16,,0,0,Barranquilla
15045,2017-05-12,5,Choque,0,0,5,"(10.9816374, -74.780858)",0,0,Barranquilla
15046,2017-05-12,5,Choque,0,0,17,,0,0,Barranquilla
15047,2017-05-12,5,Choque,0,0,18,"(10.9853524, -74.8136046)",0,0,Barranquilla
15048,2017-05-12,5,Choque,0,0,7,"(10.9495336, -74.8338647)",0,0,Barranquilla
15049,2017-05-12,5,Choque,0,0,19,"(10.9833017, -74.8032032)",0,0,Barranquilla
15050,2017-05-12,5,Choque,0,0,19,,0,0,Barranquilla
15051,2017-05-12,5,Choque,0,0,7,"(10.9810232, -74.7762661)",0,0,Barranquilla
15052,2017-05-12,5,Choque,0,0,8,,0,0,Barranquilla
15053,2017-05-12,5,Choque,0,0,20,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
15054,2017-05-12,5,Choque,0,0,20,,0,0,Barranquilla
15055,2017-05-12,5,Choque,0,0,9,"(10.9999194, -74.8239662)",0,0,Barranquilla
15056,2017-05-12,5,Choque,0,0,23,"(10.9810232, -74.7762661)",0,0,Barranquilla
15057,2017-05-12,5,Choque,0,0,12,"(10.9707394, -74.7755914)",0,0,Barranquilla
15058,2017-05-13,6,Choque,0,0,13,"(10.9947102, -74.7846087)",0,0,Barranquilla
15059,2017-05-13,6,Choque,0,0,13,"(11.0064674, -74.8168216)",0,0,Barranquilla
15060,2017-05-13,6,Choque,0,0,14,"(10.9346917, -74.8277958)",0,0,Barranquilla
15061,2017-05-13,6,Choque,0,0,14,"(11.0184066, -74.8358416)",0,0,Barranquilla
15062,2017-05-13,6,Choque,0,0,15,,0,0,Barranquilla
15063,2017-05-13,6,Choque,0,0,15,"(10.951939, -74.772261)",0,0,Barranquilla
15064,2017-05-13,6,Choque,0,0,16,"(10.9538088, -74.8565691)",0,0,Barranquilla
15065,2017-05-13,6,Choque,0,0,16,,0,0,Barranquilla
15066,2017-05-13,6,Choque,0,0,16,,0,0,Barranquilla
15067,2017-05-13,6,Choque,1,0,6,"(10.959318, -74.7974387)",0,1,Barranquilla
15068,2017-05-13,6,Choque,0,0,6,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
15069,2017-05-13,6,Choque,0,0,18,"(10.9833017, -74.8032032)",0,0,Barranquilla
15070,2017-05-13,6,Choque,0,0,8,"(10.9816374, -74.780858)",0,0,Barranquilla
15071,2017-05-13,6,Choque,0,0,20,,0,0,Barranquilla
15072,2017-05-13,6,Choque,0,0,20,"(10.9495336, -74.8338647)",0,0,Barranquilla
15073,2017-05-13,6,Choque,0,0,8,"(10.9833017, -74.8032032)",0,0,Barranquilla
15074,2017-05-13,6,Choque,0,0,8,"(10.97082, -74.7984474)",0,0,Barranquilla
15075,2017-05-13,6,Choque,0,0,9,"(10.9714652, -74.7977495)",0,0,Barranquilla
15076,2017-05-13,6,Choque,0,0,11,,0,0,Barranquilla
15077,2017-05-13,6,Choque,0,0,23,"(10.9497481, -74.7998106)",0,0,Barranquilla
15078,2017-05-13,6,Choque,0,0,23,"(10.9534642, -74.8566055)",0,0,Barranquilla
15079,2017-05-13,6,Choque,0,0,12,"(10.9748552, -74.8000943)",0,0,Barranquilla
15080,2017-05-13,6,Choque,0,0,12,"(10.9810232, -74.7762661)",0,0,Barranquilla
15081,2017-05-13,6,Choque,0,0,12,"(10.9241568, -74.8274329)",0,0,Barranquilla
15082,2017-05-13,6,Choque,0,0,12,,0,0,Barranquilla
15083,2017-05-13,6,Otro,0,0,12,"(10.9833017, -74.8032032)",0,0,Barranquilla
15084,2017-05-14,7,Choque,0,0,13,"(10.9810232, -74.7762661)",0,0,Barranquilla
15085,2017-05-14,7,Choque,0,0,13,"(10.9646971, -74.7913921)",0,0,Barranquilla
15086,2017-05-14,7,Atropello,1,0,2,"(10.9810232, -74.7762661)",0,1,Barranquilla
15087,2017-05-14,7,Volcamiento,0,0,15,"(10.9612386, -74.8535592)",0,0,Barranquilla
15088,2017-05-14,7,Choque,0,0,3,"(10.9302154, -74.821693)",0,0,Barranquilla
15089,2017-05-14,7,Choque,0,0,3,"(10.9833017, -74.8032032)",0,0,Barranquilla
15090,2017-05-14,7,Choque,0,0,16,"(10.9810232, -74.7762661)",0,0,Barranquilla
15091,2017-05-14,7,Choque,0,0,17,,0,0,Barranquilla
15092,2017-05-14,7,Choque,0,0,17,"(10.9495336, -74.8338647)",0,0,Barranquilla
15093,2017-05-14,7,Choque,0,0,18,"(10.9810232, -74.7762661)",0,0,Barranquilla
15094,2017-05-14,7,Choque,3,0,20,"(10.9562317, -74.7693979)",0,1,Barranquilla
15095,2017-05-14,7,Choque,0,0,20,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
15096,2017-05-14,7,Choque,0,0,8,,0,0,Barranquilla
15097,2017-05-14,7,Choque,0,0,10,"(10.9773036, -74.76934)",0,0,Barranquilla
15098,2017-05-14,7,Choque,0,0,10,"(10.9810232, -74.7762661)",0,0,Barranquilla
15099,2017-05-14,7,Choque,0,0,12,"(10.988364, -74.7768675)",0,0,Barranquilla
15100,2017-05-15,1,Choque,0,0,13,"(10.9516731, -74.7970705)",0,0,Barranquilla
15101,2017-05-15,1,Choque,0,0,14,"(10.9810232, -74.7762661)",0,0,Barranquilla
15102,2017-05-15,1,Atropello,1,0,14,,0,1,Barranquilla
15103,2017-05-15,1,Atropello,1,0,15,,0,1,Barranquilla
15104,2017-05-15,1,Choque,0,0,15,"(11.020954, -74.8271642)",0,0,Barranquilla
15105,2017-05-15,1,Choque,0,0,4,"(10.978902, -74.8402035)",0,0,Barranquilla
15106,2017-05-15,1,Choque,0,0,16,"(11.0068102, -74.8016968)",0,0,Barranquilla
15107,2017-05-15,1,Choque,0,0,18,,0,0,Barranquilla
15108,2017-05-15,1,Choque,0,0,18,"(10.996618, -74.7833315)",0,0,Barranquilla
15109,2017-05-15,1,Choque,0,0,18,,0,0,Barranquilla
15110,2017-05-15,1,Choque,0,0,7,,0,0,Barranquilla
15111,2017-05-15,1,Choque,0,0,19,"(10.9810232, -74.7762661)",0,0,Barranquilla
15112,2017-05-15,1,Choque,0,0,19,,0,0,Barranquilla
15113,2017-05-15,1,Choque,0,0,8,"(10.9764281, -74.8308465)",0,0,Barranquilla
15114,2017-05-15,1,Choque,0,0,20,"(10.9803232, -74.7655152)",0,0,Barranquilla
15115,2017-05-15,1,Choque,0,0,9,"(10.9920957, -74.7938657)",0,0,Barranquilla
15116,2017-05-15,1,Choque,0,0,9,"(10.9807382, -74.8312555)",0,0,Barranquilla
15117,2017-05-15,1,Choque,0,0,9,,0,0,Barranquilla
15118,2017-05-15,1,Choque,0,0,9,"(10.9931254, -74.803449)",0,0,Barranquilla
15119,2017-05-15,1,Choque,0,0,9,,0,0,Barranquilla
15120,2017-05-15,1,Choque,0,0,9,"(10.9773036, -74.76934)",0,0,Barranquilla
15121,2017-05-15,1,Choque,0,0,10,"(10.9302154, -74.821693)",0,0,Barranquilla
15122,2017-05-15,1,Choque,1,0,10,"(10.941301, -74.777303)",0,1,Barranquilla
15123,2017-05-15,1,Choque,0,0,11,,0,0,Barranquilla
15124,2017-05-16,2,Choque,0,0,2,"(10.9516076, -74.8247894)",0,0,Barranquilla
15125,2017-05-16,2,Choque,0,0,2,,0,0,Barranquilla
15126,2017-05-16,2,Choque,0,0,15,"(11.006591, -74.8190752)",0,0,Barranquilla
15127,2017-05-16,2,Choque,0,0,15,,0,0,Barranquilla
15128,2017-05-16,2,Choque,0,0,16,,0,0,Barranquilla
15129,2017-05-16,2,Choque,0,0,17,"(10.9495336, -74.8338647)",0,0,Barranquilla
15130,2017-05-16,2,Choque,0,0,17,,0,0,Barranquilla
15131,2017-05-16,2,Choque,0,0,17,"(10.9668752, -74.7888643)",0,0,Barranquilla
15132,2017-05-16,2,Choque,0,0,18,,0,0,Barranquilla
15133,2017-05-16,2,Choque,0,0,18,"(11.0184066, -74.8358416)",0,0,Barranquilla
15134,2017-05-16,2,Choque,0,0,18,"(10.9914258, -74.7833963)",0,0,Barranquilla
15135,2017-05-16,2,Choque,0,0,6,,0,0,Barranquilla
15136,2017-05-16,2,Otro,0,0,7,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
15137,2017-05-16,2,Choque,0,0,19,,0,0,Barranquilla
15138,2017-05-16,2,Choque,0,0,7,"(10.9764281, -74.8308465)",0,0,Barranquilla
15139,2017-05-16,2,Choque,0,0,19,"(10.9703184, -74.7746056)",0,0,Barranquilla
15140,2017-05-16,2,Choque,0,0,20,"(10.9764281, -74.8308465)",0,0,Barranquilla
15141,2017-05-16,2,Choque,0,0,21,,0,0,Barranquilla
15142,2017-05-16,2,Choque,0,0,10,,0,0,Barranquilla
15143,2017-05-16,2,Choque,0,0,10,,0,0,Barranquilla
15144,2017-05-16,2,Choque,0,0,11,"(10.9810232, -74.7762661)",0,0,Barranquilla
15145,2017-05-16,2,Choque,0,0,11,"(11.0051225, -74.8116102)",0,0,Barranquilla
15146,2017-05-16,2,Choque,0,0,11,"(10.9913881, -74.8092916)",0,0,Barranquilla
15147,2017-05-16,2,Choque,0,0,23,"(11.0064674, -74.8168216)",0,0,Barranquilla
15148,2017-05-16,2,Choque,0,0,12,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
15149,2017-05-16,2,Choque,0,0,0,"(10.9361904, -74.8029881)",0,0,Barranquilla
15150,2017-05-16,2,Choque,0,0,12,"(11.0068948, -74.8015955)",0,0,Barranquilla
15151,2017-05-17,3,Choque,0,0,13,,0,0,Barranquilla
15152,2017-05-17,3,Choque,1,1,14,"(10.980815, -74.8264016)",1,1,Barranquilla
15153,2017-05-17,3,Choque,0,0,15,"(10.9714652, -74.7977495)",0,0,Barranquilla
15154,2017-05-17,3,Choque,0,0,15,"(10.9843874, -74.7690596)",0,0,Barranquilla
15155,2017-05-17,3,Choque,0,0,16,"(10.9346243, -74.789942)",0,0,Barranquilla
15156,2017-05-17,3,Atropello,1,0,16,,0,1,Barranquilla
15157,2017-05-17,3,Choque,0,0,17,"(10.9547793, -74.8122271)",0,0,Barranquilla
15158,2017-05-17,3,Choque,0,0,17,"(10.9988372, -74.81316730921199)",0,0,Barranquilla
15159,2017-05-17,3,Choque,0,0,17,,0,0,Barranquilla
15160,2017-05-17,3,Choque,0,0,17,"(10.9525966, -74.773914)",0,0,Barranquilla
15161,2017-05-17,3,Choque,0,0,18,"(11.0064674, -74.8168216)",0,0,Barranquilla
15162,2017-05-17,3,Choque,0,0,7,"(11.0232253, -74.8690067)",0,0,Barranquilla
15163,2017-05-17,3,Choque,0,0,19,"(10.9939975, -74.7851491)",0,0,Barranquilla
15164,2017-05-17,3,Choque,0,0,19,,0,0,Barranquilla
15165,2017-05-17,3,Choque,0,0,19,"(10.9946226, -74.7811362)",0,0,Barranquilla
15166,2017-05-17,3,Choque,0,0,8,,0,0,Barranquilla
15167,2017-05-17,3,Choque,0,0,8,,0,0,Barranquilla
15168,2017-05-17,3,Choque,0,0,21,,0,0,Barranquilla
15169,2017-05-17,3,Choque,0,0,10,,0,0,Barranquilla
15170,2017-05-17,3,Choque,0,0,22,"(11.005276550000001, -74.80989190069813)",0,0,Barranquilla
15171,2017-05-17,3,Choque,0,0,12,"(11.0026219, -74.8091219)",0,0,Barranquilla
15172,2017-05-17,3,Choque,0,0,12,"(10.9833017, -74.8032032)",0,0,Barranquilla
15173,2017-05-17,3,Choque,0,0,12,,0,0,Barranquilla
15174,2017-05-18,4,Choque,0,0,13,"(10.9495336, -74.8338647)",0,0,Barranquilla
15175,2017-05-18,4,Choque,0,0,14,"(11.0298723, -74.8659803)",0,0,Barranquilla
15176,2017-05-18,4,Choque,0,0,15,"(11.0058959, -74.817376)",0,0,Barranquilla
15177,2017-05-18,4,Choque,0,0,15,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
15178,2017-05-18,4,Choque,0,0,15,,0,0,Barranquilla
15179,2017-05-18,4,Choque,0,0,16,"(10.9495336, -74.8338647)",0,0,Barranquilla
15180,2017-05-18,4,Choque,0,0,16,,0,0,Barranquilla
15181,2017-05-18,4,Choque,0,0,17,,0,0,Barranquilla
15182,2017-05-18,4,Atropello,1,0,17,"(10.9816888, -74.8347347)",0,1,Barranquilla
15183,2017-05-18,4,Choque,0,0,17,,0,0,Barranquilla
15184,2017-05-18,4,Choque,0,0,17,"(10.9764281, -74.8308465)",0,0,Barranquilla
15185,2017-05-18,4,Choque,0,0,17,"(10.9999194, -74.8239662)",0,0,Barranquilla
15186,2017-05-18,4,Choque,0,0,18,"(11.0307828, -74.8662845)",0,0,Barranquilla
15187,2017-05-18,4,Choque,0,0,18,"(11.0058959, -74.817376)",0,0,Barranquilla
15188,2017-05-18,4,Choque,0,0,7,"(10.9810232, -74.7762661)",0,0,Barranquilla
15189,2017-05-18,4,Choque,0,0,20,"(11.01327895, -74.79814769651323)",0,0,Barranquilla
15190,2017-05-18,4,Choque,0,0,8,,0,0,Barranquilla
15191,2017-05-18,4,Choque,0,0,8,"(10.9827205, -74.8183407)",0,0,Barranquilla
15192,2017-05-18,4,Choque,0,0,8,"(10.9912784, -74.8226768)",0,0,Barranquilla
15193,2017-05-18,4,Choque,0,0,9,,0,0,Barranquilla
15194,2017-05-18,4,Choque,0,0,21,"(11.020954, -74.8271642)",0,0,Barranquilla
15195,2017-05-18,4,Choque,0,0,10,,0,0,Barranquilla
15196,2017-05-18,4,Choque,0,0,10,"(10.9495336, -74.8338647)",0,0,Barranquilla
15197,2017-05-18,4,Choque,0,0,10,"(10.9868173, -74.7900113)",0,0,Barranquilla
15198,2017-05-18,4,Choque,0,0,12,,0,0,Barranquilla
15199,2017-05-19,5,Choque,0,0,14,"(11.0164847, -74.8289803)",0,0,Barranquilla
15200,2017-05-19,5,Choque,0,0,14,"(10.9502784, -74.7547437)",0,0,Barranquilla
15201,2017-05-19,5,Choque,0,0,14,"(11.035087, -74.8291386)",0,0,Barranquilla
15202,2017-05-19,5,Choque,0,0,15,,0,0,Barranquilla
15203,2017-05-19,5,Choque,0,0,16,"(10.9840002, -74.7830133)",0,0,Barranquilla
15204,2017-05-19,5,Choque,0,0,16,,0,0,Barranquilla
15205,2017-05-19,5,Choque,0,0,16,,0,0,Barranquilla
15206,2017-05-19,5,Choque,0,0,16,"(10.9317744, -74.8253255)",0,0,Barranquilla
15207,2017-05-19,5,Choque,0,0,17,"(11.0068102, -74.8016968)",0,0,Barranquilla
15208,2017-05-19,5,Choque,0,0,20,"(10.9992315, -74.7981486)",0,0,Barranquilla
15209,2017-05-19,5,Choque,0,0,20,,0,0,Barranquilla
15210,2017-05-19,5,Choque,0,0,20,"(10.9714652, -74.7977495)",0,0,Barranquilla
15211,2017-05-19,5,Choque,0,0,10,"(10.9810232, -74.7762661)",0,0,Barranquilla
15212,2017-05-19,5,Choque,0,0,12,"(10.9796979, -74.7619085)",0,0,Barranquilla
15213,2017-05-20,6,Choque,0,0,13,"(10.9317744, -74.8253255)",0,0,Barranquilla
15214,2017-05-20,6,Choque,0,0,13,"(10.9807382, -74.8312555)",0,0,Barranquilla
15215,2017-05-20,6,Choque,0,0,13,"(10.9755934, -74.8350339)",0,0,Barranquilla
15216,2017-05-20,6,Choque,0,0,14,"(10.9361904, -74.8029881)",0,0,Barranquilla
15217,2017-05-20,6,Choque,0,0,14,"(10.933987, -74.8264693)",0,0,Barranquilla
15218,2017-05-20,6,Choque,0,0,14,"(10.9495336, -74.8338647)",0,0,Barranquilla
15219,2017-05-20,6,Choque,0,0,15,"(11.0121626, -74.7959916)",0,0,Barranquilla
15220,2017-05-20,6,Choque,0,0,6,"(10.9947102, -74.7846087)",0,0,Barranquilla
15221,2017-05-20,6,Choque,0,0,7,"(10.9302154, -74.821693)",0,0,Barranquilla
15222,2017-05-20,6,Choque,0,0,7,,0,0,Barranquilla
15223,2017-05-20,6,Choque,0,0,8,,0,0,Barranquilla
15224,2017-05-20,6,Choque,0,0,8,"(10.9810232, -74.7762661)",0,0,Barranquilla
15225,2017-05-20,6,Choque,0,0,8,"(10.9585506, -74.8514972)",0,0,Barranquilla
15226,2017-05-20,6,Choque,0,0,8,,0,0,Barranquilla
15227,2017-05-20,6,Choque,0,0,21,"(11.0026219, -74.8091219)",0,0,Barranquilla
15228,2017-05-20,6,Choque,0,0,10,"(10.9703184, -74.7746056)",0,0,Barranquilla
15229,2017-05-21,7,Choque,0,0,1,"(10.9810232, -74.7762661)",0,0,Barranquilla
15230,2017-05-21,7,Choque,0,0,2,"(11.0232253, -74.8690067)",0,0,Barranquilla
15231,2017-05-21,7,Atropello,1,0,2,"(10.9495336, -74.8338647)",0,1,Barranquilla
15232,2017-05-21,7,Choque,2,0,4,,0,1,Barranquilla
15233,2017-05-21,7,Choque,0,0,17,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
15234,2017-05-21,7,Choque,0,0,9,,0,0,Barranquilla
15235,2017-05-21,7,Choque,0,0,22,"(11.006591, -74.8190752)",0,0,Barranquilla
15236,2017-05-21,7,Choque,0,0,22,"(10.9755934, -74.8350339)",0,0,Barranquilla
15237,2017-05-21,7,Choque,0,0,10,"(11.0311595, -74.8715625)",0,0,Barranquilla
15238,2017-05-21,7,Choque,0,0,11,,0,0,Barranquilla
15239,2017-05-21,7,Choque,0,0,12,"(10.9840002, -74.7830133)",0,0,Barranquilla
15240,2017-05-21,7,Choque,0,0,12,"(10.9690361, -74.8059663)",0,0,Barranquilla
15241,2017-05-22,1,Choque,0,0,13,,0,0,Barranquilla
15242,2017-05-22,1,Choque,0,0,15,,0,0,Barranquilla
15243,2017-05-22,1,Choque,0,0,15,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
15244,2017-05-22,1,Choque,0,0,16,,0,0,Barranquilla
15245,2017-05-22,1,Choque,0,0,16,"(10.9920957, -74.7938657)",0,0,Barranquilla
15246,2017-05-22,1,Choque,0,0,16,,0,0,Barranquilla
15247,2017-05-22,1,Choque,0,0,16,"(10.9906656, -74.7805451)",0,0,Barranquilla
15248,2017-05-22,1,Choque,0,0,17,"(10.9840002, -74.7830133)",0,0,Barranquilla
15249,2017-05-22,1,Choque,0,0,17,,0,0,Barranquilla
15250,2017-05-22,1,Choque,0,0,18,"(10.9526634, -74.854989)",0,0,Barranquilla
15251,2017-05-22,1,Choque,0,0,7,,0,0,Barranquilla
15252,2017-05-22,1,Choque,0,0,7,"(10.9622031, -74.8071811)",0,0,Barranquilla
15253,2017-05-22,1,Choque,0,0,7,"(11.0196938, -74.8056695)",0,0,Barranquilla
15254,2017-05-22,1,Choque,0,0,7,,0,0,Barranquilla
15255,2017-05-22,1,Choque,0,0,20,"(10.9302154, -74.821693)",0,0,Barranquilla
15256,2017-05-22,1,Choque,0,0,9,"(10.9730594, -74.8398939)",0,0,Barranquilla
15257,2017-05-22,1,Choque,0,0,21,"(11.0307828, -74.8662845)",0,0,Barranquilla
15258,2017-05-22,1,Choque,0,0,9,,0,0,Barranquilla
15259,2017-05-22,1,Choque,0,0,9,"(11.0103609, -74.8084969)",0,0,Barranquilla
15260,2017-05-22,1,Choque,0,0,21,"(10.9810232, -74.7762661)",0,0,Barranquilla
15261,2017-05-22,1,Choque,0,0,10,"(11.0011462, -74.7920875)",0,0,Barranquilla
15262,2017-05-22,1,Choque,0,0,11,,0,0,Barranquilla
15263,2017-05-22,1,Choque,0,0,12,,0,0,Barranquilla
15264,2017-05-23,2,Choque,0,0,13,"(10.9885477, -74.8350612)",0,0,Barranquilla
15265,2017-05-23,2,Choque,0,0,14,,0,0,Barranquilla
15266,2017-05-23,2,Choque,0,0,15,"(11.0307828, -74.8662845)",0,0,Barranquilla
15267,2017-05-23,2,Choque,0,0,15,"(11.006591, -74.8190752)",0,0,Barranquilla
15268,2017-05-23,2,Choque,0,0,16,"(10.9810232, -74.7762661)",0,0,Barranquilla
15269,2017-05-23,2,Choque,0,0,17,,0,0,Barranquilla
15270,2017-05-23,2,Choque,0,0,5,"(10.9848524, -74.7984711)",0,0,Barranquilla
15271,2017-05-23,2,Choque,0,0,18,"(10.9815598, -74.8281696)",0,0,Barranquilla
15272,2017-05-23,2,Choque,0,0,6,,0,0,Barranquilla
15273,2017-05-23,2,Choque,0,0,7,,0,0,Barranquilla
15274,2017-05-23,2,Choque,0,0,7,"(10.9848524, -74.7984711)",0,0,Barranquilla
15275,2017-05-23,2,Choque,0,0,7,"(10.9495336, -74.8338647)",0,0,Barranquilla
15276,2017-05-23,2,Choque,0,0,7,,0,0,Barranquilla
15277,2017-05-23,2,Choque,0,0,8,"(10.9843815, -74.7766767)",0,0,Barranquilla
15278,2017-05-23,2,Choque,0,0,8,"(11.0081263, -74.8221112)",0,0,Barranquilla
15279,2017-05-23,2,Choque,0,0,8,"(10.9913881, -74.8092916)",0,0,Barranquilla
15280,2017-05-23,2,Choque,0,0,8,,0,0,Barranquilla
15281,2017-05-23,2,Choque,0,0,8,,0,0,Barranquilla
15282,2017-05-23,2,Choque,0,0,20,,0,0,Barranquilla
15283,2017-05-23,2,Choque,0,0,8,,0,0,Barranquilla
15284,2017-05-23,2,Choque,0,0,9,,0,0,Barranquilla
15285,2017-05-23,2,Choque,0,0,21,"(10.9703184, -74.7746056)",0,0,Barranquilla
15286,2017-05-23,2,Choque,0,0,10,"(10.9690689, -74.8142026)",0,0,Barranquilla
15287,2017-05-23,2,Choque,0,0,10,"(10.9999194, -74.8239662)",0,0,Barranquilla
15288,2017-05-23,2,Choque,0,0,10,,0,0,Barranquilla
15289,2017-05-23,2,Choque,0,0,11,,0,0,Barranquilla
15290,2017-05-23,2,Choque,0,0,12,,0,0,Barranquilla
15291,2017-05-24,3,Choque,0,0,13,"(10.9810232, -74.7762661)",0,0,Barranquilla
15292,2017-05-24,3,Choque,0,0,14,,0,0,Barranquilla
15293,2017-05-24,3,Choque,0,0,16,"(10.9843874, -74.7690596)",0,0,Barranquilla
15294,2017-05-24,3,Choque,0,0,16,"(10.9833017, -74.8032032)",0,0,Barranquilla
15295,2017-05-24,3,Choque,0,0,16,"(10.9454055, -74.7951853)",0,0,Barranquilla
15296,2017-05-24,3,Choque,0,0,17,"(10.9622031, -74.8071811)",0,0,Barranquilla
15297,2017-05-24,3,Choque,0,0,6,"(10.9512924, -74.8275851)",0,0,Barranquilla
15298,2017-05-24,3,Choque,0,0,19,,0,0,Barranquilla
15299,2017-05-24,3,Choque,0,0,8,"(10.9749693, -74.77481077519273)",0,0,Barranquilla
15300,2017-05-24,3,Volcamiento,0,0,23,"(10.9810232, -74.7762661)",0,0,Barranquilla
15301,2017-05-25,4,Choque,0,0,14,,0,0,Barranquilla
15302,2017-05-25,4,Choque,0,0,15,"(10.9999946, -74.8155181)",0,0,Barranquilla
15303,2017-05-25,4,Choque,0,0,17,"(10.986942, -74.8146837)",0,0,Barranquilla
15304,2017-05-25,4,Choque,0,0,18,,0,0,Barranquilla
15305,2017-05-25,4,Choque,0,0,7,"(11.0232253, -74.8690067)",0,0,Barranquilla
15306,2017-05-25,4,Atropello,1,0,8,,0,1,Barranquilla
15307,2017-05-25,4,Choque,0,0,8,"(11.0013001, -74.81713039033045)",0,0,Barranquilla
15308,2017-05-25,4,Choque,0,0,8,,0,0,Barranquilla
15309,2017-05-25,4,Choque,0,0,8,"(11.0002603, -74.8061183)",0,0,Barranquilla
15310,2017-05-25,4,Choque,0,0,8,,0,0,Barranquilla
15311,2017-05-25,4,Atropello,1,0,9,"(10.9906656, -74.7805451)",0,1,Barranquilla
15312,2017-05-25,4,Choque,0,0,22,,0,0,Barranquilla
15313,2017-05-25,4,Choque,0,0,10,"(10.9304756, -74.8025288)",0,0,Barranquilla
15314,2017-05-26,5,Choque,0,0,15,,0,0,Barranquilla
15315,2017-05-26,5,Choque,0,0,15,"(10.9241568, -74.8274329)",0,0,Barranquilla
15316,2017-05-26,5,Choque,0,0,16,,0,0,Barranquilla
15317,2017-05-26,5,Choque,0,0,16,"(10.988364, -74.7768675)",0,0,Barranquilla
15318,2017-05-26,5,Atropello,1,0,17,"(10.9810232, -74.7762661)",0,1,Barranquilla
15319,2017-05-26,5,Choque,0,0,17,"(11.0002603, -74.8061183)",0,0,Barranquilla
15320,2017-05-26,5,Choque,0,0,18,,0,0,Barranquilla
15321,2017-05-26,5,Choque,0,0,7,,0,0,Barranquilla
15322,2017-05-26,5,Choque,0,0,7,,0,0,Barranquilla
15323,2017-05-26,5,Choque,0,0,7,"(10.95509405, -74.8365175251017)",0,0,Barranquilla
15324,2017-05-26,5,Choque,0,0,7,"(11.0184066, -74.8358416)",0,0,Barranquilla
15325,2017-05-26,5,Choque,0,0,20,"(10.9796979, -74.7619085)",0,0,Barranquilla
15326,2017-05-26,5,Choque,0,0,22,"(11.0045026, -74.8325632)",0,0,Barranquilla
15327,2017-05-26,5,Choque,0,0,11,"(10.9764281, -74.8308465)",0,0,Barranquilla
15328,2017-05-26,5,Choque,0,1,23,"(11.0311595, -74.8715625)",1,0,Barranquilla
15329,2017-05-27,6,Choque,0,0,13,"(10.9833017, -74.8032032)",0,0,Barranquilla
15330,2017-05-27,6,Choque,0,0,13,"(10.9999194, -74.8239662)",0,0,Barranquilla
15331,2017-05-27,6,Choque,0,0,15,,0,0,Barranquilla
15332,2017-05-27,6,Atropello,0,1,3,"(10.9749693, -74.77481077519273)",1,0,Barranquilla
15333,2017-05-27,6,Choque,0,0,15,,0,0,Barranquilla
15334,2017-05-27,6,Choque,0,0,16,"(10.9769554, -74.8329194)",0,0,Barranquilla
15335,2017-05-27,6,Choque,0,0,16,"(11.0026219, -74.8091219)",0,0,Barranquilla
15336,2017-05-27,6,Choque,0,0,6,,0,0,Barranquilla
15337,2017-05-27,6,Choque,0,0,19,"(10.9868173, -74.7900113)",0,0,Barranquilla
15338,2017-05-27,6,Choque,0,0,19,,0,0,Barranquilla
15339,2017-05-27,6,Choque,0,0,19,,0,0,Barranquilla
15340,2017-05-27,6,Choque,0,0,19,"(11.006591, -74.8190752)",0,0,Barranquilla
15341,2017-05-27,6,Choque,0,0,8,"(10.9887066, -74.8118416)",0,0,Barranquilla
15342,2017-05-27,6,Choque,0,0,20,"(10.9497481, -74.7998106)",0,0,Barranquilla
15343,2017-05-27,6,Choque,0,0,20,,0,0,Barranquilla
