,Fecha,DOW,Ciudad,Heridos,Cuenta Heridos,Muertos,Cuenta Muertos,Hora,Tipo de vehiculo,Barrio,Comuna
218,2012-01-23,1,Bucaramanga,0,,0,,22,"('MOTO',)",Provenza,10. PROVENZA
219,2012-01-23,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMPAERO')",Lagos del Cacique,16. LAGOS DEL CACIQUE
220,2012-01-23,1,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",El Rocío,11. SUR
221,2012-01-23,1,Bucaramanga,0,,0,,9,"('AUTOMOVIL',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
222,2012-01-23,1,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'CAMION')",Cabecera del Llano,12. CABECERA DEL LLANO
223,2012-01-23,1,Bucaramanga,1,,0,,9,"('AUTOMOVIL',)",Modelo,03. SAN FRANCISCO
224,2012-01-23,1,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMPAERO')",Ricaurte,06. LA CONCORDIA
225,2012-01-24,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
226,2012-01-24,2,Bucaramanga,1,,0,,8,"('PEATON', 'MOTO')",Asturias,09. LA PEDREGOSA
227,2012-01-24,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Bucaramanga,08. SUROCCIDENTE
228,2012-01-24,2,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",El Rocío,11. SUR
229,2012-01-25,3,Bucaramanga,1,,0,,17,"('MOTO',)",Bucaramanga,08. SUROCCIDENTE
230,2012-01-25,3,Bucaramanga,0,,0,,6,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
231,2012-01-25,3,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMIONETA')",Antonia Santos Sur,09. LA PEDREGOSA
232,2012-01-25,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
233,2012-01-25,3,Bucaramanga,0,,0,,15,"('BUS', 'MOTO')",Bolarquí,12. CABECERA DEL LLANO
234,2012-01-25,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Alarcón,03. SAN FRANCISCO
235,2012-01-25,3,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMPAERO')",El Tejar,16. LAGOS DEL CACIQUE
236,2012-01-25,3,Bucaramanga,0,,0,,17,"('AUTOMOVIL',)",SIN INFORMACION,Other
237,2012-01-25,3,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMION')",Cabecera del Llano,12. CABECERA DEL LLANO
238,2012-01-25,3,Bucaramanga,0,,0,,12,"('MICRO', 'BUS')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
239,2012-01-25,3,Bucaramanga,1,,0,,10,"('PEATON', 'AUTOMOVIL')",Ricaurte,06. LA CONCORDIA
240,2012-01-25,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL',)",Universidad,03. SAN FRANCISCO
241,2012-01-25,3,Bucaramanga,0,,0,,0,"('BUS',)",La Estrella,05. GARCIA ROVIRA
242,2012-01-26,4,Bucaramanga,1,,0,,17,"('MOTO',)",La Concordia,06. LA CONCORDIA
243,2012-01-26,4,Bucaramanga,1,,0,,7,"('CAMIONETA', 'MOTO')",Centro,15. CENTRO
244,2012-01-26,4,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMION')",Sotomayor,12. CABECERA DEL LLANO
245,2012-01-26,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMION')",ÁLVAREZ,13. ORIENTAL
246,2012-01-26,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL',)",Campo Hermoso,05. GARCIA ROVIRA
247,2012-01-26,4,Bucaramanga,0,,0,,11,"('BUSETA', 'CAMION')",Campo Hermoso,05. GARCIA ROVIRA
248,2012-01-26,4,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'CAMION', 'MOTO')",San Rafael,03. SAN FRANCISCO
249,2012-01-26,4,Bucaramanga,0,,0,,7,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
250,2012-01-26,4,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",Centro,15. CENTRO
251,2012-01-26,4,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMION')",PREDIO URBANO PUENTE EL BUENO,08. SUROCCIDENTE
252,2012-01-26,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'VOLQUETA')",Alarcón,03. SAN FRANCISCO
253,2012-01-26,4,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
254,2012-01-26,4,Bucaramanga,0,,0,,18,"('CAMPAERO', 'BUSETA')",Ricaurte,06. LA CONCORDIA
255,2012-01-27,5,Bucaramanga,0,,0,,12,"('CAMPAERO', 'BUSETA')",GARCIA ROVIRA,15. CENTRO
256,2012-01-27,5,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'MOTO')",Café Madrid,01. NORTE
257,2012-01-27,5,Bucaramanga,1,,0,,12,"('PEATON', 'AUTOMOVIL')",GARCIA ROVIRA,15. CENTRO
258,2012-01-27,5,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",GAITAN,04. OCCIDENTAL
259,2012-01-27,5,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",El Rocío,11. SUR
260,2012-01-27,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'VOLQUETA')",Provenza,10. PROVENZA
261,2012-01-27,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'MOTO')",BOLARQUI,12. CABECERA DEL LLANO
262,2012-01-27,5,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Diamante II,10. PROVENZA
263,2012-01-27,5,Bucaramanga,1,,0,,16,"('PEATON', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
264,2012-01-27,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",San Miguel,06. LA CONCORDIA
265,2012-01-27,5,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
266,2012-01-28,6,Bucaramanga,1,,0,,17,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
267,2012-01-28,6,Bucaramanga,0,,1,,19,"('PEATON', 'MOTO')",Girardot,04. OCCIDENTAL
268,2012-01-28,6,Bucaramanga,0,,0,,15,"('CAMION',)",Centro,15. CENTRO
269,2012-01-28,6,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
270,2012-01-28,6,Bucaramanga,1,,0,,22,"('PEATON', 'MOTO')",Kennedy,01. NORTE
271,2012-01-28,6,Bucaramanga,1,,0,,23,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
272,2012-01-28,6,Bucaramanga,0,,0,,4,"('AUTOMOVIL',)",Centro,15. CENTRO
273,2012-01-28,6,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'CAMPAERO')",Ricaurte,06. LA CONCORDIA
274,2012-01-28,6,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMION')",Ricaurte,06. LA CONCORDIA
275,2012-01-28,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",SIN INFORMACION,Other
276,2012-01-28,6,Bucaramanga,0,,0,,8,"('CAMPAERO', 'MOTO')",Asturias,09. LA PEDREGOSA
277,2012-01-28,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",La Concordia,06. LA CONCORDIA
278,2012-01-28,6,Bucaramanga,1,,0,,7,"('AUTOMOVIL',)",San Francisco,03. SAN FRANCISCO
279,2012-01-28,6,Bucaramanga,0,,0,,4,"('CAMION',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
280,2012-01-28,6,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'MOTO')",ANTONIA SANTOS CENTRO,13. ORIENTAL
281,2012-01-28,6,Bucaramanga,1,,0,,17,"('PEATON', 'MOTO')",Provenza,10. PROVENZA
282,2012-01-28,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",La Aurora,13. ORIENTAL
283,2012-01-28,6,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
284,2012-01-29,7,Bucaramanga,1,,0,,3,"('MOTO',)",Centro,15. CENTRO
285,2012-01-29,7,Bucaramanga,1,,0,,4,"('MOTO',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
286,2012-01-29,7,Bucaramanga,1,,0,,8,"('MOTO',)",La Aurora,13. ORIENTAL
287,2012-01-29,7,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMIONETA')",Centro,15. CENTRO
288,2012-01-29,7,Bucaramanga,1,,0,,15,"('AUTOMOVIL',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
289,2012-01-30,1,Bucaramanga,0,,0,,18,"('CAMPAERO',)",San Francisco,03. SAN FRANCISCO
290,2012-01-30,1,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
291,2012-01-30,1,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMIONETA')",SIN INFORMACION,Other
292,2012-01-30,1,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Puerta del Sol,12. CABECERA DEL LLANO
293,2012-01-30,1,Bucaramanga,0,,0,,12,"('MICRO', 'CAMION')",Canelos,08. SUROCCIDENTE
294,2012-01-30,1,Bucaramanga,0,,0,,16,"('CAMIONETA', 'VOLQUETA')",Mutis,17. MUTIS
295,2012-01-30,1,Bucaramanga,0,,0,,18,"('CAMPAERO', 'CAMIONETA')",Nuevo Sotomayor,12. CABECERA DEL LLANO
296,2012-01-30,1,Bucaramanga,1,,0,,17,"('MOTO',)",San Alonso,13. ORIENTAL
297,2012-01-30,1,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
298,2012-01-30,1,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",LA CEIBA,06. LA CONCORDIA
299,2012-01-31,2,Bucaramanga,0,,0,,16,"('MOTO',)",Kennedy,01. NORTE
300,2012-01-31,2,Bucaramanga,1,,0,,8,"('MOTO',)",Universidad,03. SAN FRANCISCO
301,2012-01-31,2,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMION')",Cabecera del Llano,12. CABECERA DEL LLANO
302,2012-01-31,2,Bucaramanga,0,,0,,9,"('CAMIONETA', 'CAMION')",La Concordia,06. LA CONCORDIA
303,2012-01-31,2,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Bolarquí,12. CABECERA DEL LLANO
304,2012-01-31,2,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",San Francisco,03. SAN FRANCISCO
305,2012-01-31,2,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'BUS')",Ricaurte,06. LA CONCORDIA
306,2012-01-31,2,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMIONETA')",Diamante II,10. PROVENZA
307,2012-01-31,2,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",Mutis,17. MUTIS
308,2012-01-31,2,Bucaramanga,1,,0,,13,"('CAMIONETA', 'MOTO')",Alfonso López,05. GARCIA ROVIRA
309,2012-01-31,2,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'MICRO')",Conucos,12. CABECERA DEL LLANO
310,2012-01-31,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Nuevo Sotomayor,12. CABECERA DEL LLANO
311,2012-01-31,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMIONETA')",Cabecera del Llano,12. CABECERA DEL LLANO
312,2012-01-31,2,Bucaramanga,0,,0,,15,"('CAMPAERO', 'BUSETA')",El Prado,13. ORIENTAL
313,2012-01-31,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
314,2012-01-31,2,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'BUS')",Nuevo Sotomayor,12. CABECERA DEL LLANO
315,2012-01-31,2,Bucaramanga,0,,0,,8,"('AUTOMOVIL',)",Diamante I,09. LA PEDREGOSA
316,2012-01-31,2,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
317,2012-01-02,3,Bucaramanga,0,,0,,21,"('AUTOMOVIL', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
318,2012-01-02,3,Bucaramanga,1,,0,,13,"('CAMIONETA', 'MOTO')",La Victoria,06. LA CONCORDIA
319,2012-01-02,3,Bucaramanga,0,,0,,12,"('CAMIONETA', 'BUS')",Diamante II,10. PROVENZA
320,2012-01-02,3,Bucaramanga,1,,0,,7,"('AUTOMOVIL', 'MOTO')",Mejoras Públicas,13. ORIENTAL
321,2012-01-02,3,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'CAMPAERO')",Modelo,03. SAN FRANCISCO
322,2012-01-02,3,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MICRO')",La Pedregosa,09. LA PEDREGOSA
323,2012-01-02,3,Bucaramanga,0,,0,,7,"('CAMIONETA',)",San Francisco,03. SAN FRANCISCO
324,2012-01-02,3,Bucaramanga,1,,0,,13,"('AUTOMOVIL', 'MOTO')",Chapinero,03. SAN FRANCISCO
325,2012-01-02,3,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
326,2012-02-02,4,Bucaramanga,1,,0,,6,"('PEATON', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
327,2012-02-02,4,Bucaramanga,1,,0,,10,"('PEATON', 'AUTOMOVIL')",Terrazas,12. CABECERA DEL LLANO
328,2012-02-02,4,Bucaramanga,0,,0,,6,"('AUTOMOVIL',)",Sotomayor,12. CABECERA DEL LLANO
329,2012-02-02,4,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'CAMION')",Ricaurte,06. LA CONCORDIA
330,2012-02-02,4,Bucaramanga,1,,0,,10,"('AUTOMOVIL', 'CAMIONETA')",Centro,15. CENTRO
331,2012-02-02,4,Bucaramanga,1,,0,,0,"('MOTO',)",El Tejar,16. LAGOS DEL CACIQUE
332,2012-02-02,4,Bucaramanga,1,,0,,12,"('MOTO',)",Centro,15. CENTRO
333,2012-03-02,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'BUSETA')",El Prado,13. ORIENTAL
334,2012-03-02,5,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",Chorreras Don Juan,05. GARCIA ROVIRA
335,2012-03-02,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMIONETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
336,2012-03-02,5,Bucaramanga,1,,0,,6,"('PEATON', 'MOTO')",Ciudadela Real de Minas,07. LA CIUDADELA
337,2012-03-02,5,Bucaramanga,0,,0,,11,"('AUTOMOVIL', 'MICRO')",Cabecera del Llano,12. CABECERA DEL LLANO
338,2012-04-02,6,Bucaramanga,1,,0,,18,"('PEATON', 'MOTO')",Gaitán,04. OCCIDENTAL
339,2012-04-02,6,Bucaramanga,1,,0,,20,"('MOTO',)",Comuneros,03. SAN FRANCISCO
340,2012-04-02,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL',)",La Ceiba,06. LA CONCORDIA
341,2012-04-02,6,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'BUSETA')",Comuneros,03. SAN FRANCISCO
342,2012-04-02,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
343,2012-04-02,6,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMIONETA')",Ciudadela Real de Minas,07. LA CIUDADELA
344,2012-04-02,6,Bucaramanga,1,,0,,1,"('PEATON', 'AUTOMOVIL')",Cabecera del Llano,12. CABECERA DEL LLANO
345,2012-04-02,6,Bucaramanga,1,,0,,22,"('AUTOMOVIL', 'MOTO')",Colseguros Norte,01. NORTE
346,2012-04-02,6,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'CAMIONETA')",Toledo Plata,11. SUR
347,2012-04-02,6,Bucaramanga,1,,0,,19,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
348,2012-05-02,7,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
349,2012-05-02,7,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",ROBLES,11. SUR
350,2012-05-02,7,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Kennedy,01. NORTE
351,2012-05-02,7,Bucaramanga,1,,0,,6,"('CAMIONETA', 'MOTO')",La Pedregosa,09. LA PEDREGOSA
352,2012-05-02,7,Bucaramanga,0,,0,,11,"('AUTOMOVIL',)",Centro,15. CENTRO
353,2012-05-02,7,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Gaitán,04. OCCIDENTAL
354,2012-05-02,7,Bucaramanga,1,,0,,19,"('PEATON', 'MOTO')",Gaitán,04. OCCIDENTAL
355,2012-05-02,7,Bucaramanga,1,,0,,10,"('CAMPAERO', 'MOTO')",San Francisco,03. SAN FRANCISCO
356,2012-05-02,7,Bucaramanga,1,,0,,1,"('PEATON', 'AUTOMOVIL')",Diamante II,10. PROVENZA
357,2012-05-02,7,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",El Tejar,16. LAGOS DEL CACIQUE
358,2012-05-02,7,Bucaramanga,0,,0,,13,"('AUTOMOVIL',)",Centro,15. CENTRO
359,2012-05-02,7,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'MOTO')",Ricaurte,06. LA CONCORDIA
360,2012-05-02,7,Bucaramanga,1,,0,,1,"('MOTO',)",Bucaramanga,08. SUROCCIDENTE
361,2012-06-02,1,Bucaramanga,0,,0,,10,"('AUTOMOVIL',)",Centro,15. CENTRO
362,2012-06-02,1,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMION')",La Ceiba,06. LA CONCORDIA
363,2012-06-02,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMIONETA')",Real de Minas,07. LA CIUDADELA
364,2012-06-02,1,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",Conucos,12. CABECERA DEL LLANO
365,2012-06-02,1,Bucaramanga,0,,0,,16,"('AUTOMOVIL',)",SIN INFORMACION,Other
366,2012-06-02,1,Bucaramanga,1,,0,,21,"('PEATON', 'MOTO')",Cabecera del Llano,12. CABECERA DEL LLANO
367,2012-06-02,1,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'MOTO')",San Francisco,03. SAN FRANCISCO
368,2012-06-02,1,Bucaramanga,1,,0,,12,"('MOTO',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
369,2012-06-02,1,Bucaramanga,1,,0,,16,"('CAMIONETA', 'MOTO')",Centro,15. CENTRO
370,2012-06-02,1,Bucaramanga,0,,0,,14,"('AUTOMOVIL', 'CAMPAERO')",La Pedregosa,09. LA PEDREGOSA
371,2012-06-02,1,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMIONETA')",Puerta del Sol,12. CABECERA DEL LLANO
372,2012-06-02,1,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
373,2012-07-02,2,Bucaramanga,1,,0,,8,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
374,2012-07-02,2,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMION')",Comuneros,03. SAN FRANCISCO
375,2012-07-02,2,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",Ricaurte,06. LA CONCORDIA
376,2012-07-02,2,Bucaramanga,1,,0,,9,"('MOTO',)",San Francisco,03. SAN FRANCISCO
377,2012-07-02,2,Bucaramanga,0,,0,,9,"('CAMION',)",Centro,15. CENTRO
378,2012-07-02,2,Bucaramanga,0,,0,,7,"('CAMIONETA', 'MOTO')",Provenza,10. PROVENZA
379,2012-07-02,2,Bucaramanga,1,,0,,6,"('MOTO',)",El Porvenir,11. SUR
380,2012-07-02,2,Bucaramanga,1,,0,,12,"('CAMIONETA', 'MOTO')",San Francisco,03. SAN FRANCISCO
381,2012-07-02,2,Bucaramanga,0,,0,,18,"('AUTOMOVIL', 'MOTO')",Morrorico,14. MORRORICO
382,2012-07-02,2,Bucaramanga,1,,0,,19,"('MOTO',)",Campo Hermoso,05. GARCIA ROVIRA
383,2012-07-02,2,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'CAMPAERO')",SIN INFORMACION,Other
384,2012-07-02,2,Bucaramanga,1,,0,,20,"('AUTOMOVIL', 'MOTO')",Kennedy,01. NORTE
385,2012-07-02,2,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'CAMION')",SAN GERARDO II,08. SUROCCIDENTE
386,2012-07-02,2,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'BUSETA')",Centro,15. CENTRO
387,2012-07-02,2,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'MOTO')",Conucos,12. CABECERA DEL LLANO
388,2012-08-02,3,Bucaramanga,0,,0,,9,"('AUTOMOVIL',)",Ricaurte,06. LA CONCORDIA
389,2012-08-02,3,Bucaramanga,0,,0,,12,"('CAMIONETA',)",Ricaurte,06. LA CONCORDIA
390,2012-08-02,3,Bucaramanga,0,,0,,6,"('AUTOMOVIL', 'CAMIONETA')",Comuneros,03. SAN FRANCISCO
391,2012-08-02,3,Bucaramanga,0,,0,,10,"('AUTOMOVIL', 'CAMION')",Albania,14. MORRORICO
392,2012-08-02,3,Bucaramanga,0,,0,,8,"('CAMIONETA',)",García Rovira,15. CENTRO
393,2012-08-02,3,Bucaramanga,1,,0,,9,"('CAMIONETA', 'MOTO')",Centro,15. CENTRO
394,2012-08-02,3,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'CAMPAERO')",Cabecera del Llano,12. CABECERA DEL LLANO
395,2012-08-02,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'BUSETA')",Centro,15. CENTRO
396,2012-08-02,3,Bucaramanga,0,,0,,8,"('AUTOMOVIL', 'CAMIONETA')",Provenza,10. PROVENZA
397,2012-08-02,3,Bucaramanga,0,,0,,15,"('AUTOMOVIL', 'MOTO')",Centro,15. CENTRO
398,2012-08-02,3,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",San Francisco,03. SAN FRANCISCO
399,2012-08-02,3,Bucaramanga,1,,0,,21,"('AUTOMOVIL', 'CAMPAERO', 'MOTO')",San Alonso,13. ORIENTAL
400,2012-08-02,3,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'OTRO')",Comuneros,03. SAN FRANCISCO
401,2012-08-02,3,Bucaramanga,1,,0,,16,"('PEATON', 'AUTOMOVIL')",Provenza,10. PROVENZA
402,2012-09-02,4,Bucaramanga,1,,0,,6,"('AUTOMOVIL', 'MOTO')",García Rovira,15. CENTRO
403,2012-09-02,4,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",San Alonso,13. ORIENTAL
404,2012-09-02,4,Bucaramanga,1,,0,,7,"('CAMPAERO', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
405,2012-09-02,4,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'CAMIONETA')",Sotomayor,12. CABECERA DEL LLANO
406,2012-09-02,4,Bucaramanga,0,,0,,17,"('CAMPAERO', 'MOTO')",Provenza,10. PROVENZA
407,2012-09-02,4,Bucaramanga,0,,0,,19,"('AUTOMOVIL', 'CAMPAERO')",Centro,15. CENTRO
408,2012-09-02,4,Bucaramanga,0,,0,,12,"('CAMIONETA', 'BUSETA')",Alarcón,03. SAN FRANCISCO
409,2012-10-02,5,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Diamante I,09. LA PEDREGOSA
410,2012-10-02,5,Bucaramanga,1,,0,,12,"('AUTOMOVIL', 'MOTO')",El Prado,13. ORIENTAL
411,2012-10-02,5,Bucaramanga,1,,0,,7,"('CAMPAERO', 'MOTO')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
412,2012-10-02,5,Bucaramanga,0,,0,,12,"('AUTOMOVIL', 'MOTO')",MANZANARES,17. MUTIS
413,2012-10-02,5,Bucaramanga,0,,0,,17,"('AUTOMOVIL', 'VOLQUETA')",San Francisco,03. SAN FRANCISCO
414,2012-10-02,5,Bucaramanga,1,,0,,7,"('PEATON', 'MOTO')",Ricaurte,06. LA CONCORDIA
415,2012-10-02,5,Bucaramanga,0,,0,,14,"('AUTOMOVIL',)",Antonia Santos Centro,13. ORIENTAL
416,2012-10-02,5,Bucaramanga,0,,0,,20,"('AUTOMOVIL', 'MOTO')",Mutis,17. MUTIS
417,2012-10-02,5,Bucaramanga,0,,0,,16,"('BUSETA', 'OTRO')",Centro,15. CENTRO
418,2012-10-02,5,Bucaramanga,0,,0,,19,"('AUTOMOVIL',)",San Alonso,13. ORIENTAL
419,2012-10-02,5,Bucaramanga,1,,0,,15,"('BUS', 'MOTO')",San Francisco,03. SAN FRANCISCO
420,2012-10-02,5,Bucaramanga,1,,0,,18,"('AUTOMOVIL',)",Cabecera del Llano,12. CABECERA DEL LLANO
421,2012-10-02,5,Bucaramanga,1,,0,,2,"('MOTO',)",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
422,2012-11-02,6,Bucaramanga,1,,0,,23,"('MOTO',)",Centro,15. CENTRO
423,2012-11-02,6,Bucaramanga,1,,0,,23,"('PEATON', 'MOTO')",Alarcón,03. SAN FRANCISCO
424,2012-11-02,6,Bucaramanga,0,,0,,13,"('AUTOMOVIL', 'MOTO')",Mejoras Públicas,13. ORIENTAL
425,2012-11-02,6,Bucaramanga,1,,0,,14,"('BUS', 'MOTO')",Juan XXIII,08. SUROCCIDENTE
426,2012-11-02,6,Bucaramanga,0,,0,,18,"('AUTOMOVIL',)",Puerta del Sol,12. CABECERA DEL LLANO
427,2012-11-02,6,Bucaramanga,0,,0,,7,"('AUTOMOVIL', 'MOTO')",Comuneros,03. SAN FRANCISCO
428,2012-11-02,6,Bucaramanga,0,,0,,16,"('AUTOMOVIL', 'MOTO')",Puerta del Sol,12. CABECERA DEL LLANO
429,2012-11-02,6,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Alfonso López,05. GARCIA ROVIRA
430,2012-11-02,6,Bucaramanga,0,,0,,23,"('AUTOMOVIL', 'VOLQUETA')",Ricaurte,06. LA CONCORDIA
431,2012-11-02,6,Bucaramanga,1,,0,,22,"('PEATON', 'MOTO')",Ricaurte,06. LA CONCORDIA
432,2012-12-02,7,Bucaramanga,0,,0,,5,"('AUTOMOVIL', 'CAMIONETA')",ZONA INDUSTRIAL(NO BARRIO),04. OCCIDENTAL
433,2012-12-02,7,Bucaramanga,0,,0,,20,"('AUTOMOVIL',)",Los Pinos,13. ORIENTAL
434,2012-12-02,7,Bucaramanga,0,,0,,9,"('AUTOMOVIL', 'MOTO')",Alarcón,03. SAN FRANCISCO
435,2012-12-02,7,Bucaramanga,1,,0,,15,"('AUTOMOVIL', 'MOTO')",La Victoria,06. LA CONCORDIA
